	aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
DUF3299	1.11731843575419e-05	5.25975792193662e-05	1.05027781542214e-06	2.09953547568623e-05	0.0323847561404759
Metallopep	1.11731843575419e-05	0	-5.78034682080925e-06	1.87611917450756e-06	0.0125738718108487
DUF1786	1.11731843575419e-05	5.3475935828877e-06	0	5.46448087431694e-06	0.0277886255556111
DUF3996	1.11731843575419e-05	0	0	3.64963503649635e-06	0.00181325301204819
DUF4986	1.11693711023549e-05	0	0	3.78376058594644e-06	0.0133658420942296
LPD1	1.11647449031014e-05	0.000135191056326296	-1.08225108225109e-07	4.97607751190585e-05	0.0504776965298367
D5_N	1.11539180620763e-05	5.24335644349646e-06	7.12966990189791e-06	7.73846972830687e-06	0.0629582587035839
DUF1638	1.1152531842187e-05	1.14942528735632e-05	0	7.63736263736264e-06	0.0215799309269627
Glyco_hydro_127	1.11497707929723e-05	1.8709751171741e-05	5.9079940049528e-05	2.90358126231767e-05	0.0405285442716289
DUF3261	1.11442230086298e-05	0	1.14202079751085e-05	7.72033337729156e-06	0.0100711779448622
FBPase_3	1.11399470904979e-05	0	2.65508170973458e-05	1.3120260101541e-05	0.0317917145759918
S6PP	1.11393016575767e-05	7.11872196154646e-05	-1.73713119425732e-05	2.07849804917506e-05	0.0578179916566086
DUF2953	1.11249522884208e-05	0	-5.3475935828877e-06	1.94440588828334e-06	0.0114923884456913
DUF3135	1.11239223691341e-05	0	7.98718603463485e-05	3.07392920391307e-05	0.0655382552588856
DUF3943	1.11196402956959e-05	0	0	3.8060679805025e-06	0.00587819722986071
DUF1642	1.1111454057224e-05	4.98927202270782e-05	0.000121142586067496	5.96118267231774e-05	0.108416770852276
Ham1p_like	1.11111111111111e-05	6.31734119538998e-06	-5.64971751412429e-06	3.65922792264101e-06	0.0319153810068422
DUF2218	1.11111111111111e-05	0	-5.91715976331361e-06	1.88323917137476e-06	0.0106215538759734
DUF1059	1.11111111111111e-05	2.73972602739726e-05	0	1.18544760866603e-05	0.00905758169851579
NAGLU_N	1.11111111111111e-05	-5.71428571428571e-06	0	1.8796992481203e-06	0.00561937890703771
YsaB	1.11098429073938e-05	0.000361077112800029	0.000865620389922189	0.000410701748623354	0.580839471463834
2TM	1.11048730100283e-05	3.76952404378305e-05	1.82446847314335e-05	2.2567082596558e-05	0.0615400220476118
Citrate_bind	1.11023478063982e-05	-1.12994350282486e-05	1.16975065841229e-05	3.75090185691567e-06	0.0390110690487644
OMP_b-brl_3	1.10947200196693e-05	5.18134715025907e-06	0	5.5632754643023e-06	0.00926767676767677
DUF2155	1.10928502531025e-05	5.40540540540541e-06	-5.78034682080925e-06	4.09794423619209e-06	0.0126501415795544
Phage_holin_5_1	1.10872235872236e-05	0	0	3.78676602300004e-06	0.0213878122646935
Toprim_Crpt	1.10824584024068e-05	-1.70640754814397e-05	1.63934426229508e-05	3.7415330707275e-06	0.0243900472005971
DUF4401	1.10618792971734e-05	5.58659217877095e-06	7.32252239113277e-05	2.97081667322896e-05	0.0181095613277203
DUF3540	1.10562865497076e-05	0	-1.67994806333035e-05	-2.10055574581625e-06	0.054534272385219
RloB	1.10559066805104e-05	0	0	3.8212236674988e-06	0.0159061949650185
Phage_CP76	1.10497237569061e-05	0	5.98802395209581e-06	5.65710712052175e-06	0.0176620243905225
DUF3710	1.10497237569061e-05	6.07734806629834e-05	0	2.50716621583431e-05	0.00760122448979589
DUF4296	1.10497237569061e-05	0	0	3.96039603960396e-06	0.00319047619047619
DUF2597	1.10497237569061e-05	0	5.49028399257512e-06	5.59231291702981e-06	0.0144858453187136
Enolase_N	1.10404311269424e-05	-3.08978015889132e-05	1.08221942730118e-05	-2.42335755135727e-06	0.0580901634565596
Cupin_7	1.1038484713526e-05	-5.5568905442749e-07	2.91372562138293e-05	1.34148720667768e-05	0.0370725260201232
HEPN_MAE_28990	1.10352625375718e-05	0	5.68181818181818e-06	5.6716435794545e-06	0.0196949785331455
TQ	1.10291009484558e-05	-5.05494505494506e-06	-5.64971751412429e-06	-2.06059159982703e-07	0.0440585396079559
CoaE	1.10260616001458e-05	1.16058098567164e-05	2.25748704847065e-05	1.54150422412821e-05	0.0582266374189754
DUF3900	1.10260616001458e-05	0	0	3.78551833308264e-06	0.00887912087912088
DUF5131	1.10233829334953e-05	1.75865800865801e-05	0	9.47746929071657e-06	0.0375149673385591
CBP_GIL	1.10213747874666e-05	0	-2.79675445597233e-05	-5.59701492537313e-06	0.00642584268849659
Alpha-mann_mid	1.10159489150501e-05	5.320945569266e-06	1.74158637061863e-05	1.12934023585136e-05	0.0290570273482038
HflK_N	1.10156697494502e-05	-5.15463917525773e-06	5.64971751412429e-06	3.93239519947703e-06	0.00973809523809524
Nudix_N	1.10073670033024e-05	8.17200535009502e-05	1.21949464259235e-05	3.66213245473605e-05	0.0703097280400837
DUF2542	1.1005291005291e-05	0	-6.16277553149863e-07	3.81679389312977e-06	0.00511111111111112
FlgT_M	1.09995484367944e-05	0	2.7811557201943e-05	1.35077286680405e-05	0.0393810987656687
ATPgrasp_YheCD	1.09903381642512e-05	1.22699386503067e-05	8.78134976256266e-07	7.79607557227299e-06	0.030881366981522
Abhydrolase_9	1.0989937633182e-05	0	5.81395348837209e-06	5.80195927897002e-06	0.0175712404751891
Choline_sulf_C	1.0989010989011e-05	0	0	3.71747211895911e-06	0.00815800746209415
DUF3187	1.0989010989011e-05	5.40540540540541e-06	1.66707376648754e-05	1.12102874603572e-05	0.0181312596202692
DUF4367	1.0989010989011e-05	5.84795321637427e-06	-1.72291867566699e-05	2.88067177265738e-08	0.00865004447547045
PTR	1.0989010989011e-05	5.68181818181818e-06	0	5.6390977443609e-06	0.00331909944305591
Dabb	1.09858831031778e-05	4.21861600369418e-05	6.06060606060606e-06	1.94867378694594e-05	0.0227203839615432
Competence	1.09848323487336e-05	-5.67885273767627e-06	1.29148908691722e-07	1.74439132000731e-06	0.0583344214533249
FIST_C	1.09824050197572e-05	1.1494632535095e-05	5.92943929345315e-06	9.5132751704474e-06	0.036170464908314
DNA_pol_B_palm	1.09774436090226e-05	1.72104111557428e-05	0	9.78402356729353e-06	0.0132975665027606
BLYB	1.09655711109776e-05	5.52486187845304e-06	0	5.73613766730401e-06	0.0292689573168402
DUF2969	1.09555006242955e-05	1.15093284842826e-05	0	7.44842149490614e-06	0.0210361092949766
UbiD	1.09391062946094e-05	0.000366202671168808	3.94777834970509e-05	0.000142531389176769	0.0842414076353165
Rhamno_transf	1.09318996415771e-05	0	0	3.68247386358247e-06	0.00846111111111111
DUF2076	1.09302672838584e-05	5.71428571428571e-06	3.56954840695078e-05	1.74742950603009e-05	0.0820615356076508
EmrE	1.09289617486339e-05	-5.29100529100529e-06	4.46770798714966e-05	1.69385691591062e-05	0.0675164483570648
DUF2909	1.09289617486339e-05	4.70588235294118e-05	6.02409638554217e-06	2.11501550273143e-05	0.024982651824828
DUF3268	1.09289617486339e-05	0	5.55555555555556e-06	5.72519083969466e-06	0.00184082496033844
Adhesin_E	1.09289617486339e-05	0	4.92192540973029e-05	2.09567523731022e-05	0.0205184667184667
Archease	1.09289617486339e-05	0	0	3.77358490566038e-06	0.00434134615384615
DUF3718	1.09289617486339e-05	0	-1.22699386503067e-05	0	0.00821394895996931
DUF4177	1.09251659277334e-05	2.77583687988312e-05	5.10506965362959e-07	1.33526544440245e-05	0.040256909830443
Tricorn_C1	1.09248681212348e-05	2.85714285714286e-05	1.1647198239377e-05	1.7281925872092e-05	0.0204183923109507
EcoRI_methylase	1.09159943046986e-05	-1.62798540638317e-05	-1.14285714285714e-05	-5.94450783186838e-06	0.019021072371206
Gmad1	1.09118233199386e-05	1.22699386503067e-05	4.05803195962994e-05	2.08537526537443e-05	0.0174041231708263
Telomere_res	1.08999108999109e-05	1.16279069767442e-05	0	7.71110487693239e-06	0.0127654979844654
Stealth_CR2	1.08825780739832e-05	-1.20114216087253e-05	8.86146125694669e-05	3.01249152937357e-05	0.0563974499172919
COQ7	1.087980432533e-05	9.05933753302174e-05	5.05050505050505e-07	3.43170695493273e-05	0.0214429034580724
DpnI_C	1.08747044917258e-05	0	0	3.74909522772152e-06	0.0155862174603795
Integrase_1	1.08695652173913e-05	0	-2.38095238095238e-07	3.69209217397374e-06	0.0148437869534195
SymE_toxin	1.08695652173913e-05	0	-6.73755249403305e-06	1.86163930430863e-06	0.0263006120717097
Borrelia_lipo_1	1.08695652173913e-05	0	0	3.73831775700935e-06	0.00750016110094109
Biopterin_H	1.08617484135082e-05	0.000164756580906088	-6.32911392405063e-06	5.87404259220648e-05	0.0342180843029375
COXG	1.08578847256556e-05	0.000129385694585694	0	4.97241585037651e-05	0.0341777531225036
DUF1329	1.08535796223307e-05	0	-4.30833303414354e-07	3.76368451613817e-06	0.00860310804430974
DUF2637	1.08440108146233e-05	0	0	3.79908504466541e-06	0.00555833333333333
PAF-AH_p_II	1.08408249603384e-05	1.71103298175121e-05	9.72270972270972e-06	1.32630401734e-05	0.0261419747114524
ATP-synt_F	1.08257554736924e-05	-2.18114822298823e-05	-6.28930817610063e-06	-5.45542590903893e-06	0.0358046169213433
DNA_pol3_delta	1.08255159474672e-05	4.49650160718373e-05	-5.88235294117647e-06	1.69817661613798e-05	0.0413913169615868
AAA_16	1.08218672886764e-05	2.25903614457831e-07	-5.3475935828877e-06	1.84164573838297e-06	0.052602307431131
DUF1120	1.08108108108108e-05	0	5.3475935828877e-06	5.58694287507847e-06	0.00343344407530454
Phage_F	1.08108108108108e-05	0	5.05050505050505e-06	5.53505535055351e-06	0.00946670528800275
PQQ	1.07996468630773e-05	0.000146692710438227	2.94759820266633e-05	6.18000082806247e-05	0.0569283427723078
Cytochrome_cB	1.07772955690685e-05	5.71428571428571e-06	0	5.72296323060107e-06	0.036480994014397
Peptidase_M10_C	1.076793932903e-05	0	2.35326688815061e-05	1.15554207764507e-05	0.0223789797540736
TetR_C_29	1.07665948640713e-05	8.73707698407051e-05	-5.81395348837209e-06	3.18822078142548e-05	0.0281961484220557
Chlam_PMP	1.0760121026581e-05	-6.28930817610063e-06	6.25e-06	3.82286349441065e-06	0.0144679890634918
ADK	1.07579603137979e-05	2.34327432435349e-05	0	1.14476985310838e-05	0.0196698374739228
DUF642	1.0752688172043e-05	0	0	3.86100386100386e-06	0.0136100651974654
DUF1573	1.0752688172043e-05	6.02409638554217e-06	0	5.50304688471583e-06	0.00501162790697675
DUF5365	1.0752688172043e-05	0	-1.81818181818182e-05	-1.9047619047619e-06	0.0043906236178682
Decorin_bind	1.0752688172043e-05	0	0	3.80952380952381e-06	0.007507336612551
Glyco_hydro_9	1.0746182656295e-05	1.16959064327485e-05	1.15920664701152e-05	1.13044519822509e-05	0.0338285946536207
SNO	1.07429845642119e-05	7.17147864108994e-05	5.82821273816071e-05	4.74080970574999e-05	0.0564167833956798
RhodobacterPufX	1.07412313540287e-05	7.53861992180499e-05	0	2.8409611809738e-05	0.0616495129410905
Pro_racemase	1.07412193822379e-05	6.11674347158218e-05	6.06060606060606e-06	2.68318209605239e-05	0.0195631700982546
DUF3152	1.07354477183334e-05	6.06060606060606e-06	1.05837789661319e-05	9.42814071407713e-06	0.0132872293444985
ApeA_NTD1	1.07308418703142e-05	0	1.12994350282486e-05	7.48233782915864e-06	0.031714904143086
DNA_pol_B_N	1.07217107217107e-05	3.52941176470588e-05	0	1.49679754942913e-05	0.0172947241279752
DUF2750	1.07123092893455e-05	1.09128754088611e-05	7.17400838951053e-05	3.21918019023205e-05	0.0730166610442262
Spore_GerQ	1.07101947308133e-05	0	2.1505376344086e-05	1.09156299263647e-05	0.0160333428756699
DUF87	1.07072158694115e-05	2.24265175511296e-05	6.64177948592746e-06	1.32375177507671e-05	0.0629985402064061
Fasciclin	1.06963198687497e-05	-2.22925981122702e-05	-5.71428571428571e-06	-5.6580381713426e-06	0.0481951812745463
DUF5320	1.06951871657754e-05	0	0	3.7593984962406e-06	0.00545254218825639
GST_C_4	1.06951871657754e-05	0	0.000369764397905759	0.000115541003252868	0.0287793751192233
LPD25	1.06951871657754e-05	0	-5.61797752808989e-06	1.87528783273464e-06	0.00501586324008664
DUF2529	1.06951871657754e-05	3.45066518847007e-05	0.000127688019114803	5.96226760498921e-05	0.0683339196337748
DUF3999	1.06886329950975e-05	0	5.92160193354291e-05	2.27903081568454e-05	0.0162687556326277
A2M_BRD	1.06687573290284e-05	6.13496932515337e-06	2.3121387283237e-05	1.34766847777312e-05	0.0184385541861687
rve_2	1.06656347898629e-05	3.1743946340248e-05	8.5356212114361e-05	4.22984062729785e-05	0.120707859231161
Chlorophyllase2	1.06382978723404e-05	0	8.18317161880036e-05	3.05803328083277e-05	0.0364149926378198
Spore_II_R	1.06382978723404e-05	0	0	3.66300366300366e-06	0.00847017045454546
MadL	1.06382978723404e-05	0	0	3.66300366300366e-06	0.000590834228428221
DUF3341	1.06382978723404e-05	9.7254004576659e-06	-5.15463917525773e-06	5.56776556776557e-06	0.00885170557525225
PKD_3	1.06382978723404e-05	0	0	3.71747211895911e-06	0.00366873595443118
Attachment_P66	1.06382978723404e-05	0	0	3.78071833648393e-06	0.00758282123710151
Trehalase	1.0630171436009e-05	5.88235294117647e-06	0.000524770444763271	0.000178695754121404	0.0662021517854383
NFACT-R_2	1.06298136601876e-05	1.79842243645925e-05	-2.73373428102788e-07	9.5480758913747e-06	0.0495551490506305
DUF1176	1.06079981399675e-05	6.2111801242236e-06	-5.55555555555556e-06	3.91281280396145e-06	0.0344653654656035
tRNA_synt_2f	1.06060606060606e-05	7.71473053561497e-05	1.71428571428571e-05	3.48435203061895e-05	0.0371429302161985
VRR_NUC	1.06058819110828e-05	1.12789081258688e-05	3.26797385620915e-07	7.31544151920963e-06	0.0310493689711184
Imm17	1.05900621118012e-05	2.24719101123595e-05	-5.95238095238095e-06	9.32010157560948e-06	0.0170111991355682
HigB-like_toxin	1.05651060569288e-05	-6.09756097560976e-06	1.38413093878681e-07	1.89608684590937e-06	0.0241406068162811
HisG_C	1.05576912362806e-05	3.25035382039731e-05	3.60824742268041e-05	2.78630509515037e-05	0.0268400018711938
RP-C	1.0554751030411e-05	0	5.61797752808989e-06	5.61475395408927e-06	0.0101044458609403
DUF3846	1.05263157894737e-05	5.46448087431694e-06	0	5.40540540540541e-06	0.00195105579167512
Glycolipid_bind	1.05263157894737e-05	0	6.62251655629139e-06	5.859375e-06	0.00796681137214843
BRCT	1.05012923006002e-05	-5.78034682080925e-06	1.16626997619857e-05	5.63293340715709e-06	0.0488889610629362
PapC_C	1.04913077817702e-05	0	5.86905135305679e-06	5.51787802343006e-06	0.0520193525916822
DUF2158	1.04780421921722e-05	-5.64971751412429e-06	5.55555555555556e-06	3.72129079369414e-06	0.0170628286066323
Robl_LC7	1.04268491365266e-05	3.24694489963733e-05	6.02409638554217e-06	1.70182413510803e-05	0.0317117108113003
Peptidase_M6	1.0422719264632e-05	1.16438956034332e-05	1.69224945551358e-05	1.32396516185062e-05	0.0392595160260966
RAMA	1.04225452909663e-05	0	5.84795321637427e-06	5.64323554346076e-06	0.0168414470000284
TM1586_NiRdase	1.04166666666667e-05	1.77728624766466e-05	0	9.67110046223319e-06	0.0263391980065188
DUF5079	1.0391363022942e-05	0.000106465656419449	-5.91715976331361e-06	3.61464842205173e-05	0.154041384231766
DUF4861	1.03626943005181e-05	0	0	3.71057513914657e-06	0.00172100840336134
Lys_export	1.0344540938524e-05	0	1.69174125563385e-05	9.50590559967438e-06	0.0222657891305482
FtsX_ECD	1.03434805838675e-05	5.10382446552659e-05	4.79829137534183e-06	2.26422868215328e-05	0.0328378216272334
DUF3520	1.03355506969965e-05	1.72753656394394e-05	0	9.22062354537806e-06	0.033723838587078
DUF3862	1.03268391355265e-05	6.09941284396239e-05	3.72150301865257e-05	3.78399651753234e-05	0.0379433836138709
Kelch_1	1.02936371267701e-05	1.17647058823529e-05	-5.95238095238095e-06	5.81371248782967e-06	0.0364515745385059
HSDR_N_2	1.02692629008418e-05	1.62162162162162e-05	1.75427155341072e-05	1.5310298280248e-05	0.036251168392412
CotH	1.02675860872582e-05	5.39229429505968e-06	1.77948005287598e-05	1.15196560559324e-05	0.0470717665512839
WG_beta_rep	1.02638246049099e-05	1.86823242336434e-05	6.89655172413793e-05	3.1874729253708e-05	0.023339186555307
DUF2281	1.02040816326531e-05	0	0	3.78787878787879e-06	0.00538208454900985
DUF5723	1.02040816326531e-05	5.64971751412429e-06	0	5.72962636069432e-06	0.00480424320514516
DUF2732	1.02040816326531e-05	0	2.29178748372423e-05	1.12186955871232e-05	0.00625812349372559
FtsK_SpoIIIE_N	1.01984702199331e-05	2.16216216216216e-05	0.000755732274135194	0.000256979909031656	0.145472776363562
Pyrid_ox_like	1.01945877890549e-05	-6.11679866074303e-07	0.000107689614277505	4.00022753384769e-05	0.0933817937946841
DUF4097	1.01685737974199e-05	5.48465279602087e-05	4.60224396083679e-05	3.63050625275338e-05	0.179101461713748
CGGC	1.01522842639594e-05	5.84795321637427e-06	0	5.71428571428571e-06	0.0182609573853318
Lys-AminoMut_A	1.01522842639594e-05	1.13636363636364e-05	0	7.56875971157082e-06	0.0220393040196639
DUF1667	1.01522842639594e-05	0	-6.09756097560976e-06	1.88323917137476e-06	0.0035236778986779
Creatininase	1.01323661994918e-05	1.81818181818182e-05	4.46023772919222e-05	2.4617443908373e-05	0.0360065101956537
DUF1963	1.0125915565265e-05	3.68455065904087e-05	0.000190194591323362	7.76113290645354e-05	0.0974215745561824
HupE_UreJ_2	1.00890787284409e-05	0.000127579617320273	5.55154142581888e-05	6.43800733293752e-05	0.0548686148563676
MASE1	1.00154820943107e-05	0	0.000817480606467619	0.000261337650241198	0.042775199127963
StbA	1.00086684578287e-05	0	1.04903943377149e-05	7.6916454377282e-06	0.00828507462686567
Endonuclease_1	9.94079654379582e-06	3.76567888705921e-05	5.42005420054201e-07	1.72029005680998e-05	0.0444131857947796
DUF1211	9.87755842647906e-06	7.51502617173862e-05	6.42227036868748e-05	4.9170212652712e-05	0.096998107296295
MTS	9.86858474003339e-06	0.000511171561008292	0.000340592059118962	0.000278114527230456	0.14176483896066
HicB_lk_antitox	9.85899787051176e-06	1.67623747655415e-05	4.96954697687733e-05	2.41455935751745e-05	0.0852297765878995
EF_TS	9.8489194874737e-06	-5.84453535943892e-06	-1.29210657510247e-06	1.88621121636811e-06	0.0259639191919998
KdpA	9.78124213465614e-06	3.46490127057721e-05	0.000183367587057113	7.37577113750647e-05	0.0623284795792437
Peptidase_M41	9.77778260386956e-06	2.2710991369735e-05	6.36942675159236e-06	1.32627309181465e-05	0.0540122551363836
DUF4352	9.76277179808289e-06	5.56782778823354e-05	0.000214009661835749	9.80653513429253e-05	0.0556196043931981
DUF1648	9.68606180498451e-06	1.13052086992623e-05	0.000364466289503669	0.000125198370480311	0.0757262151314069
FtsQ	9.65601511747296e-06	4.80554701424541e-05	0.000201316451691134	8.48423695026216e-05	0.0431032560382957
Na_H_antiport_1	9.65551087596807e-06	2.14245725381011e-05	-2.61361037603319e-07	1.11803301010527e-05	0.047688465295057
Glyco_hydro38C2	9.61738261177224e-06	6.10981737859788e-05	3.96519254497045e-05	3.75824485827278e-05	0.0618965190867954
UPF0236	9.57870888181479e-06	0	5.88235294117647e-06	5.80725112587568e-06	0.0190538298555752
Asparaginase_II	9.56676550007942e-06	7.30374915812318e-05	0	2.64638803678476e-05	0.0261891565216711
MFS_1_like	9.55249296975604e-06	4.58565491449043e-05	5.72563685032078e-05	3.84193493825567e-05	0.0489510785552937
Bac_DnaA	9.24952191085011e-06	0.000149511203646714	3.17121992734565e-05	6.44905447639087e-05	0.0524401862383249
Vut_1	9.23015751670464e-06	3.53171261371494e-05	1.84758778462235e-05	2.083898870391e-05	0.0609124738192658
Acetyltransf_5	9.13434995829431e-06	1.62162162162162e-05	1.85304165236012e-05	1.36094970376173e-05	0.0499895112068988
IcmF-related_N	9.05659861622256e-06	1.19760479041916e-05	-7.78306241509621e-07	7.24829874231908e-06	0.0277496047453118
TerB_C	9.03753166014276e-06	3.43514728193971e-07	5.71742817116032e-06	5.74720986501822e-06	0.0156270862950519
Peptidase_M13	8.5009764258499e-06	7.52165062726452e-05	0.00035188814287761	0.000150613343033852	0.0973649237014071
CheR	8.4816538884166e-06	2.03438816901547e-05	4.65103521761152e-05	2.44794478708761e-05	0.0887978054701669
MG2	8.32098109923822e-06	1.77628763018976e-05	0.00030481596624977	0.000109093061808446	0.0346155117482954
Methyltransf_9	8.20197944291023e-06	5.76109769420965e-05	0.000741534256740769	0.000282754348993981	0.0300644092740503
Phage_sheath_1C	8.17460330398174e-06	0	4.42628532516173e-07	3.79784886153052e-06	0.0428327828203701
Oxidored_nitro	8.173183484846e-06	0.000204818791594839	5.84631686338728e-05	8.99076333536241e-05	0.267066230190231
LCM	7.93928072625464e-06	2.91627016345875e-05	2.08965132215299e-05	1.92088354753218e-05	0.0778025271122624
ACBP	7.86885245901639e-06	4.04624277456647e-05	5.55555555555556e-05	3.40196421202095e-05	0.0558633487977573
DctM	7.84877890919843e-06	0.000268414201596206	0.000123076794120117	0.000132490986228353	0.25685958232512
DUF624	7.73868470441762e-06	5.64602976767676e-05	4.71790764551367e-05	3.64343158536311e-05	0.0753753151516746
DUF2220	7.52438712423738e-06	-3.63226907849333e-07	1.11462990561351e-05	6.00424775733007e-06	0.0291070251190641
DALR_1	7.50621795580587e-06	0.000295242263854353	9.28105650803362e-05	0.000132436209483634	0.102875193938759
OMP_b-brl	7.4247271746438e-06	1.18343195266272e-05	3.3987315051719e-05	1.69466201479131e-05	0.063765960796381
Peptidase_M56	7.37193436152285e-06	5.37634408602151e-06	-7.18085106382979e-06	1.94793344455311e-06	0.025023515144148
Cupin_5	7.33044586316232e-06	0	0	2.14653360135369e-06	0.0199504641004641
Virulence_RhuM	7.31449086845037e-06	1.76973845281509e-05	5.4945054945055e-06	9.80726439037991e-06	0.0317212221723602
HTH_29	7.27734861161314e-06	1.10164771290091e-05	-2.39541160593792e-05	-2.31795047734394e-06	0.0459336925326468
DUF1738	7.20576477690671e-06	7.27656217296331e-05	-1.11731843575419e-05	2.23616685845768e-05	0.0453775196625121
PAD_porph	7.1768727982348e-06	1.11424964604301e-05	6.25e-05	2.78657062102812e-05	0.0430673687157037
A2M	7.16351700492355e-06	2.67236624379482e-05	2.25394073513053e-05	1.87684331626266e-05	0.0281528874298834
DUF1844	7.1524064171123e-06	2.93089726288107e-05	0	1.14832641040856e-05	0.0186547072251225
PepX_C	7.138772980353e-06	0.000116289874259896	2.1944792038704e-05	4.58774815081081e-05	0.103605728472699
DHFR_1	7.06716213572098e-06	3.84430789924187e-05	2.69056645167264e-05	2.48694461087564e-05	0.0443055121897876
DUF3417	7.06594708783398e-06	1.65904403192539e-05	3.61604207758054e-07	7.65897224622167e-06	0.0202442798207978
Urocanase	7.05977981316487e-06	4.87769223025902e-05	7.15751176971574e-05	4.37088197334711e-05	0.0661195265611907
NifT	7.01377480096045e-06	4.31040070418309e-05	5.70979335693881e-06	1.92096781942288e-05	0.0751654527280616
rve	6.99953764664817e-06	6.19633427530007e-05	9.90447815645638e-05	5.59759273348994e-05	0.197231818879328
DICT	6.94444444444444e-06	5.81395348837209e-06	0	4.02051066159911e-06	0.013477308113881
PS_Dcarbxylase	6.92561745295404e-06	6.49463768349416e-05	-1.23012463966788e-05	2.08901327879818e-05	0.081461454521963
KH_1	6.89451495851619e-06	0.000170447103641938	2.79639175257732e-05	7.25918887467345e-05	0.105838905555938
TRSP	6.8638732823394e-06	0	6.2111801242236e-06	3.86915887850467e-06	0.0187699100692909
Arylsulfotran_N	6.86231452663256e-06	3.2709880363849e-05	3.97735655094885e-05	2.64918924886749e-05	0.0884261746636917
HEPN_LA2681	6.80545777598981e-06	1.66408045506406e-05	0	7.47823940923214e-06	0.0151432140236914
TENA_THI-4	6.78091564689676e-06	0.000428307942048185	0.000309955426939705	0.000249440515685904	0.260359797260407
FrhB_FdhB_N	6.75051217195244e-06	5.96125186289121e-07	6.01446661568724e-05	2.12196626915713e-05	0.0421944466244299
HD_3	6.7217545034696e-06	2.94592413236481e-05	6.53788028122741e-06	1.34541730393889e-05	0.0841022930849321
Ank	6.71905715656283e-06	0	0	1.78252795794002e-06	0.0525319870059656
DUF1634	6.71223151707765e-06	2.28743751063154e-05	2.20879973715218e-05	1.71196017947077e-05	0.0523994066778302
UPF0547	6.70061645671402e-06	0	5.42395688131413e-05	1.9346756979668e-05	0.0319269853845089
DUF1694	6.68604651162791e-06	1.95350455270898e-05	-6.05260053257829e-06	7.07882809828672e-06	0.0259533131054726
DUF952	6.67824744257865e-06	0	3.97692497913511e-05	1.55977947764195e-05	0.0258765290552567
DUF2795	6.66666666666667e-06	0	0	1.94552529182879e-06	0.00292592592592593
PerC	6.66666666666667e-06	0	1.0989010989011e-05	5.83657587548638e-06	0.0117141125541126
PKD_4	6.65444580318569e-06	4.52206680992612e-05	2.417281059815e-05	2.57852779656438e-05	0.0610164704739056
Cu-oxidase_3	6.65136345385007e-06	0.000645395341458738	4.79343119182793e-05	0.000236332124251568	0.171754920571638
Hepar_II_III	6.64221388634334e-06	6.77901766189367e-05	0.000165485192621058	7.9479205379688e-05	0.076593442007947
Zn_peptidase_2	6.64201342763796e-06	5.81395348837209e-06	5.74712643678161e-06	5.81776376730409e-06	0.0127504148729171
Exonuc_VII_L	6.64141541633706e-06	5.54025141634909e-06	5.03046399000156e-06	5.59724056909378e-06	0.0632407308361911
DUF3387	6.63330515776278e-06	-5.31914893617021e-06	1.06760277938622e-05	3.82231415415099e-06	0.0381527709348581
DUF3886	6.62251655629139e-06	1.10497237569061e-05	-2.15078630897317e-05	-1.95537034451579e-06	0.00817991345127987
Calycin_like	6.62251655629139e-06	2.17391304347826e-05	0	9.63391136801541e-06	0.0093222308960014
Bac_DnaA_C	6.61398219594517e-06	1.78124182520309e-05	2.06185567010309e-05	1.48934326721853e-05	0.0619852354111427
Urocanase_N	6.59945995489845e-06	5.13972979353728e-05	0.000324656340532819	0.000128402200509903	0.0774842410435525
TetR_C_13	6.5921067757972e-06	0.000407987958227461	3.57192098223232e-05	0.000151643273328369	0.083973951656775
FLgD_tudor	6.54645123155187e-06	0	-1.18365921787709e-05	-1.85588993871607e-06	0.0186979656433267
DUF3624	6.5359477124183e-06	1.0555926916221e-05	5.05501546082385e-05	2.25603115957352e-05	0.0271734739736109
Tautomerase_2	6.49424115619179e-06	1.21519057983146e-05	5.26832717843954e-06	7.7027385735279e-06	0.0483724776598103
DUF4338	6.49350649350649e-06	5.91715976331361e-06	0	3.74596204232095e-06	0.00922600254817647
DUF4038	6.49350649350649e-06	0	0	1.84842883548983e-06	0.016916183801896
RHH_7	6.49350649350649e-06	5.98802395209581e-06	0	3.86100386100386e-06	0.00192737491583188
ComP_DUS	6.49313962873285e-06	0	4.60235640648012e-05	1.73248991637394e-05	0.022351344200848
ComA	6.48870545266515e-06	4.40491789112322e-05	4.12996749884525e-05	2.89904026831107e-05	0.0527825568171855
DUF3340	6.47763171648216e-06	6.46376811594203e-05	1.03626943005181e-05	2.74271525011527e-05	0.0392049946956856
TPR_5	6.4713637208399e-06	9.5984731767467e-05	1.94136460342017e-05	4.2020834751991e-05	0.0405090357789992
DUF4376	6.46486665396682e-06	1.16975065841229e-05	5.78034682080925e-06	7.47835360423342e-06	0.0322339558722348
HTH_Tnp_4	6.45161290322581e-06	0	0	2.03665987780041e-06	0.0229545117823912
DUF1805	6.45161290322581e-06	1.53061224489796e-05	0	7.57575757575758e-06	0.0106060245393015
DUF4831	6.45161290322581e-06	5.10204081632653e-06	0	3.78787878787879e-06	0.0157991066564986
Arginase	6.44874899388173e-06	0.00013550335140026	0.000354148020425471	0.000166048609347527	0.144687433652121
